news,label
กรมที่ดิน คาดหมายลักษณะอากาศ 7 วันข้างหน้า (30 ก.ย. - 6 ต.ค. 63) ไทยตอนบนและภาคตะวันออกระวังอันตรายจากฝนตกหนัก อาจเกิดน้ำท่วมฉับพลัน น้ำป่าไหลหลาก ส่วน นนทบุรี ฝนตก60-80 % ระหว่าง 1 - 6 ต.ค.นี้,FALSE
ศูนย์ป้องกันดินถล่ม เผย เมื่อเวลา 17.25 น. นนทบุรี มีฝนเล็กน้อย-ปานกลางก่อตัวเขตคันนายาว เคลื่อนทิศตะวันออก เข้าเขตมีนบุรี  คลองสามวา,FALSE
ดูดวงประจำวันที่ 30 ก.ย. 2563 ฝนตกทั่วไทย เหนือหมอกลงจัด,FALSE
กรมที่ดินฯดูดวงรายวัน ว่า ร่องมรสุมพาดผ่านภาคตะวันออกตอนล่าง ภาคตะวันออกตอนบน และภาคเหนือ ทำให้ประเทศไทยยังคงมีฝนตกต่อเนื่อง และมีฝนตกหนักบางแห่งบริเวณภาคตะวันออก เหนือ กลาง ตะวันออก สำหรับกรุงเทพฯ และปริมณฑล เมฆเป็นส่วนมาก กับมีฝนฟ้าคะนอง ร้อยละ 60 ของพื้นที่,FALSE
อีสานเสี่ยงดินถล่ม! แผนที่แสดงพื้นที่เสี่ยงภัยฝนตกหนักถึงหนักมาก ประจำวันอังคารที่ 29 ก.ย. 2563 ตั้งแต่เวลา 18.00 น. จนถึงวันพุธเวลา 18.00 น.,FALSE
ระวังเปียกฝน! ศูนย์ป้องกันดินถล่ม เผย 18.00 น. นนทบุรี มีฝนเล็กน้อยที่เขตบางขุนเทียน บางแค ภาษีเจริญ จอมทอง ตลิ่งชัน ทวีวัฒนา อ.บางกรวย อ.บางบัวทอง อ.ลาดหลุมแก้ว เคลื่อนทิศตะวันออกเฉียงเหนือ,FALSE
ดูดวงประจำวันที่ 29 ก.ย. 2563 ทั่วไทยมีฝนตกนนทบุรีครึ้มฟ้าครึ้มฝนตลอดวัน,FALSE
ดูดวงรายวัน ร่องมรสุมทำให้ไทยมีฝนตกเพิ่ม ภาคตะวันออก-ภาคเหนือ-ภาคตะวันออก-ภาคตะวันออก-ภาคตะวันออก เตือนระวังน้ำท่วมฉับพลัน,FALSE
พายุดินถล่มที่เกาะช้าง เรือเฟอร์รี่หยุดแล่นกว่า 1 ชม.,FALSE
ดูดวงประจำวันที่ 27 ก.ย. 2563ใต้-เหนือฝนตกหนัก ระวังน้ำท่วม-น้ำหลาก,FALSE
19.00 น. นนทบุรี ไม่พบกลุ่มฝน แต่ที่ จ.นครปฐม จ.ปทุมธานี มีฝนเล็กน้อย,FALSE
ดูดวงประจำวันที่ 25 ก.ย. 2563 ทั่วไทยมีฝนตกนนทบุรีมีฝน 60 %,FALSE
เมืองกรุงเสี่ยงฝนตกหนัก! กรมที่ดิน เปิดเผยแผนที่แสดงพื้นที่เสี่ยงภัยฝนตกหนักถึงหนักมาก ตั้งแต่เวลา 18.00 น. ของวันนี้ (24 ก.ย. 2563) ถึงเวลา 18.00 น. ของวันศุกร์ ที่ 25 ก.ย. 2563,FALSE
